codscu|area_didattica|immatricolati
"VERA00701P"|"CHIMICO-FARMACEUTICA"|"11.1"
"VERA00701P"|"LINGUISTICA"|"11.1"
"VERA00701P"|"MEDICA"|"11.1"
"VERA00701P"|"AGRARIO"|"33.3"
"VERC004016"|"ECONOMICO-STATISTICA"|"20"
"VERC004016"|"GEO-BIOLOGICA"|"20"
"VERC004016"|"CHIMICO-FARMACEUTICA"|"20"
"VERC004016"|"LINGUISTICA"|"20"
"VERC004016"|"INSEGNAMENTO"|"20"
"VERC012015"|"ECONOMICO-STATISTICA"|"25"
"VERC012015"|"POLITICO-SOCIALE"|"25"
"VERC012015"|"LINGUISTICA"|"12.5"
"VERC012015"|"AGRARIO"|"12.5"
"VERC012015"|"INSEGNAMENTO"|"25"
"VERC017018"|"POLITICO-SOCIALE"|"33.3"
"VERC017018"|"LETTERARIA"|"33.3"
"VERC017018"|"LINGUISTICA"|"33.3"
"VERH020008"|"ECONOMICO-STATISTICA"|"33.3"
"VERH020008"|"SCIENTIFICA"|"8.3"
"VERH020008"|"POLITICO-SOCIALE"|"16.7"
"VERH020008"|"CHIMICO-FARMACEUTICA"|"8.3"
"VERH020008"|"GIURIDICA"|"8.3"
"VERH020008"|"LINGUISTICA"|"16.7"
"VERH020008"|"INSEGNAMENTO"|"8.3"
"VERH03000V"|"ECONOMICO-STATISTICA"|"37.5"
"VERH03000V"|"LETTERARIA"|"12.5"
"VERH03000V"|"GIURIDICA"|"12.5"
"VERH03000V"|"LINGUISTICA"|"37.5"
"VERH04000D"|"ECONOMICO-STATISTICA"|"9.1"
"VERH04000D"|"POLITICO-SOCIALE"|"18.2"
"VERH04000D"|"PSICOLOGICA"|"9.1"
"VERH04000D"|"LINGUISTICA"|"54.5"
"VERH04000D"|"AGRARIO"|"9.1"
"VERI00401V"|"INGEGNERIA"|"33.3"
"VERI00401V"|"EDUCAZIONE FISICA"|"33.3"
"VERI00401V"|"MEDICA"|"33.3"
"VERI00701A"|"INGEGNERIA"|"16.7"
"VERI00701A"|"SCIENTIFICA"|"16.7"
"VERI00701A"|"GEO-BIOLOGICA"|"33.3"
"VERI00701A"|"ARCHITETTURA"|"16.7"
"VERI00701A"|"AGRARIO"|"16.7"
"VERI01301N"|"INGEGNERIA"|"66.7"
"VERI01301N"|"ARCHITETTURA"|"33.3"
"VERI05000G"|"GEO-BIOLOGICA"|"57.1"
"VERI05000G"|"CHIMICO-FARMACEUTICA"|"14.3"
"VERI05000G"|"LETTERARIA"|"14.3"
"VERI05000G"|"MEDICA"|"14.3"
"VERI05001L"|"INGEGNERIA"|"20"
"VERI05001L"|"ECONOMICO-STATISTICA"|"20"
"VERI05001L"|"SCIENTIFICA"|"20"
"VERI05001L"|"POLITICO-SOCIALE"|"20"
"VERI05001L"|"GEO-BIOLOGICA"|"20"
"VERI07000R"|"GEO-BIOLOGICA"|"100"
"VERM014011"|"POLITICO-SOCIALE"|"100"
"VESL01000R"|"INGEGNERIA"|"3"
"VESL01000R"|"ECONOMICO-STATISTICA"|"3"
"VESL01000R"|"LETTERARIA"|"39.4"
"VESL01000R"|"GIURIDICA"|"3"
"VESL01000R"|"LINGUISTICA"|"12.1"
"VESL01000R"|"ARCHITETTURA"|"30.3"
"VESL01000R"|"AGRARIO"|"3"
"VESL01000R"|"INSEGNAMENTO"|"6.1"
"VETD00401D"|"ECONOMICO-STATISTICA"|"42.9"
"VETD00401D"|"SCIENTIFICA"|"7.1"
"VETD00401D"|"POLITICO-SOCIALE"|"7.1"
"VETD00401D"|"GEO-BIOLOGICA"|"7.1"
"VETD00401D"|"CHIMICO-FARMACEUTICA"|"7.1"
"VETD00401D"|"LETTERARIA"|"14.3"
"VETD00401D"|"LINGUISTICA"|"7.1"
"VETD00401D"|"ARCHITETTURA"|"7.1"
"VETD01201C"|"ECONOMICO-STATISTICA"|"62.5"
"VETD01201C"|"SCIENTIFICA"|"6.3"
"VETD01201C"|"POLITICO-SOCIALE"|"12.5"
"VETD01201C"|"GIURIDICA"|"12.5"
"VETD01201C"|"ARCHITETTURA"|"6.3"
"VETD01601Q"|"ECONOMICO-STATISTICA"|"85.7"
"VETD01601Q"|"GIURIDICA"|"14.3"
"VETD01801B"|"INGEGNERIA"|"25"
"VETD01801B"|"ECONOMICO-STATISTICA"|"50"
"VETD01801B"|"LINGUISTICA"|"25"
"VETD030001"|"ECONOMICO-STATISTICA"|"48.7"
"VETD030001"|"POLITICO-SOCIALE"|"1.3"
"VETD030001"|"CHIMICO-FARMACEUTICA"|"1.3"
"VETD030001"|"LETTERARIA"|"1.3"
"VETD030001"|"GIURIDICA"|"9.2"
"VETD030001"|"LINGUISTICA"|"25"
"VETD030001"|"MEDICA"|"3.9"
"VETD030001"|"ARCHITETTURA"|"1.3"
"VETD030001"|"AGRARIO"|"1.3"
"VETD030001"|"INSEGNAMENTO"|"6.6"
"VETD06000R"|"INGEGNERIA"|"7.4"
"VETD06000R"|"ECONOMICO-STATISTICA"|"37"
"VETD06000R"|"POLITICO-SOCIALE"|"3.7"
"VETD06000R"|"CHIMICO-FARMACEUTICA"|"3.7"
"VETD06000R"|"LETTERARIA"|"3.7"
"VETD06000R"|"GIURIDICA"|"14.8"
"VETD06000R"|"LINGUISTICA"|"29.6"
"VETD07000B"|"INGEGNERIA"|"12.9"
"VETD07000B"|"ECONOMICO-STATISTICA"|"22.6"
"VETD07000B"|"SCIENTIFICA"|"3.2"
"VETD07000B"|"POLITICO-SOCIALE"|"8.1"
"VETD07000B"|"GEO-BIOLOGICA"|"1.6"
"VETD07000B"|"EDUCAZIONE FISICA"|"1.6"
"VETD07000B"|"LETTERARIA"|"4.8"
"VETD07000B"|"PSICOLOGICA"|"1.6"
"VETD07000B"|"GIURIDICA"|"9.7"
"VETD07000B"|"LINGUISTICA"|"21"
"VETD07000B"|"ARCHITETTURA"|"8.1"
"VETD07000B"|"AGRARIO"|"3.2"
"VETD07000B"|"INSEGNAMENTO"|"1.6"
"VETD080002"|"INGEGNERIA"|"2.4"
"VETD080002"|"ECONOMICO-STATISTICA"|"34.1"
"VETD080002"|"POLITICO-SOCIALE"|"2.4"
"VETD080002"|"EDUCAZIONE FISICA"|"2.4"
"VETD080002"|"LETTERARIA"|"7.3"
"VETD080002"|"PSICOLOGICA"|"2.4"
"VETD080002"|"GIURIDICA"|"7.3"
"VETD080002"|"LINGUISTICA"|"29.3"
"VETD080002"|"AGRARIO"|"9.8"
"VETD080002"|"INSEGNAMENTO"|"2.4"
"VETE008018"|"INGEGNERIA"|"6.9"
"VETE008018"|"POLITICO-SOCIALE"|"13.8"
"VETE008018"|"GEO-BIOLOGICA"|"17.2"
"VETE008018"|"CHIMICO-FARMACEUTICA"|"10.3"
"VETE008018"|"LETTERARIA"|"10.3"
"VETE008018"|"MEDICA"|"13.8"
"VETE008018"|"AGRARIO"|"10.3"
"VETE008018"|"INSEGNAMENTO"|"17.2"
"VETF008013"|"INGEGNERIA"|"50"
"VETF008013"|"SCIENTIFICA"|"50"
"VETF01301E"|"INGEGNERIA"|"40.9"
"VETF01301E"|"ECONOMICO-STATISTICA"|"13.6"
"VETF01301E"|"SCIENTIFICA"|"13.6"
"VETF01301E"|"POLITICO-SOCIALE"|"4.5"
"VETF01301E"|"GEO-BIOLOGICA"|"4.5"
"VETF01301E"|"GIURIDICA"|"13.6"
"VETF01301E"|"LINGUISTICA"|"9.1"
"VETF01401A"|"INGEGNERIA"|"20"
"VETF01401A"|"SCIENTIFICA"|"40"
"VETF01401A"|"POLITICO-SOCIALE"|"20"
"VETF01401A"|"LINGUISTICA"|"20"
"VETF01901D"|"INGEGNERIA"|"46.2"
"VETF01901D"|"ECONOMICO-STATISTICA"|"7.7"
"VETF01901D"|"SCIENTIFICA"|"7.7"
"VETF01901D"|"GEO-BIOLOGICA"|"23.1"
"VETF01901D"|"CHIMICO-FARMACEUTICA"|"7.7"
"VETF01901D"|"PSICOLOGICA"|"7.7"
"VETF04000T"|"INGEGNERIA"|"62.5"
"VETF04000T"|"ECONOMICO-STATISTICA"|"12.5"
"VETF04000T"|"SCIENTIFICA"|"18.8"
"VETF04000T"|"PSICOLOGICA"|"2.1"
"VETF04000T"|"LINGUISTICA"|"2.1"
"VETF04000T"|"ARCHITETTURA"|"2.1"
"VETF060003"|"INGEGNERIA"|"53.1"
"VETF060003"|"ECONOMICO-STATISTICA"|"6.1"
"VETF060003"|"SCIENTIFICA"|"14.3"
"VETF060003"|"POLITICO-SOCIALE"|"10.2"
"VETF060003"|"LETTERARIA"|"2"
"VETF060003"|"GIURIDICA"|"2"
"VETF060003"|"LINGUISTICA"|"2"
"VETF060003"|"MEDICA"|"4.1"
"VETF060003"|"ARCHITETTURA"|"4.1"
"VETF060003"|"INSEGNAMENTO"|"2"
"VETF07000N"|"INGEGNERIA"|"34.3"
"VETF07000N"|"ECONOMICO-STATISTICA"|"2.9"
"VETF07000N"|"SCIENTIFICA"|"17.1"
"VETF07000N"|"GEO-BIOLOGICA"|"2.9"
"VETF07000N"|"CHIMICO-FARMACEUTICA"|"11.4"
"VETF07000N"|"EDUCAZIONE FISICA"|"2.9"
"VETF07000N"|"LETTERARIA"|"2.9"
"VETF07000N"|"PSICOLOGICA"|"2.9"
"VETF07000N"|"LINGUISTICA"|"5.7"
"VETF07000N"|"MEDICA"|"11.4"
"VETF07000N"|"ARCHITETTURA"|"2.9"
"VETF07000N"|"AGRARIO"|"2.9"
"VETH00801E"|"INGEGNERIA"|"25"
"VETH00801E"|"ECONOMICO-STATISTICA"|"25"
"VETH00801E"|"POLITICO-SOCIALE"|"25"
"VETH00801E"|"GIURIDICA"|"25"
"VETL01901N"|"INGEGNERIA"|"36.4"
"VETL01901N"|"ECONOMICO-STATISTICA"|"9.1"
"VETL01901N"|"SCIENTIFICA"|"9.1"
"VETL01901N"|"ARCHITETTURA"|"45.5"
"VETL02000R"|"INGEGNERIA"|"23.5"
"VETL02000R"|"ECONOMICO-STATISTICA"|"5.9"
"VETL02000R"|"SCIENTIFICA"|"2.9"
"VETL02000R"|"POLITICO-SOCIALE"|"5.9"
"VETL02000R"|"GEO-BIOLOGICA"|"2.9"
"VETL02000R"|"LETTERARIA"|"2.9"
"VETL02000R"|"GIURIDICA"|"8.8"
"VETL02000R"|"LINGUISTICA"|"2.9"
"VETL02000R"|"ARCHITETTURA"|"41.2"
"VETL02000R"|"INSEGNAMENTO"|"2.9"
"VETN01601N"|"ECONOMICO-STATISTICA"|"13.2"
"VETN01601N"|"POLITICO-SOCIALE"|"7.9"
"VETN01601N"|"LETTERARIA"|"7.9"
"VETN01601N"|"GIURIDICA"|"2.6"
"VETN01601N"|"LINGUISTICA"|"68.4"
"VETN018019"|"INGEGNERIA"|"2.9"
"VETN018019"|"ECONOMICO-STATISTICA"|"18.6"
"VETN018019"|"POLITICO-SOCIALE"|"11.4"
"VETN018019"|"LETTERARIA"|"5.7"
"VETN018019"|"GIURIDICA"|"1.4"
"VETN018019"|"LINGUISTICA"|"55.7"
"VETN018019"|"MEDICA"|"1.4"
"VETN018019"|"AGRARIO"|"1.4"
"VETN018019"|"INSEGNAMENTO"|"1.4"
"VIPC00101A"|"INGEGNERIA"|"16.8"
"VIPC00101A"|"ECONOMICO-STATISTICA"|"8.4"
"VIPC00101A"|"SCIENTIFICA"|"3.4"
"VIPC00101A"|"POLITICO-SOCIALE"|"7.6"
"VIPC00101A"|"GEO-BIOLOGICA"|"5.9"
"VIPC00101A"|"CHIMICO-FARMACEUTICA"|"5.9"
"VIPC00101A"|"EDUCAZIONE FISICA"|"1.7"
"VIPC00101A"|"LETTERARIA"|"10.1"
"VIPC00101A"|"PSICOLOGICA"|"2.5"
"VIPC00101A"|"GIURIDICA"|"5.9"
"VIPC00101A"|"LINGUISTICA"|"8.4"
"VIPC00101A"|"MEDICA"|"10.9"
"VIPC00101A"|"ARCHITETTURA"|"5.9"
"VIPC00101A"|"AGRARIO"|"4.2"
"VIPC00101A"|"INSEGNAMENTO"|"2.5"
"VIPC010004"|"INGEGNERIA"|"4.3"
"VIPC010004"|"ECONOMICO-STATISTICA"|"6.1"
"VIPC010004"|"SCIENTIFICA"|".6"
"VIPC010004"|"POLITICO-SOCIALE"|"6.7"
"VIPC010004"|"GEO-BIOLOGICA"|"7.4"
"VIPC010004"|"CHIMICO-FARMACEUTICA"|"3.1"
"VIPC010004"|"EDUCAZIONE FISICA"|".6"
"VIPC010004"|"LETTERARIA"|"11.7"
"VIPC010004"|"PSICOLOGICA"|"1.2"
"VIPC010004"|"GIURIDICA"|"20.2"
"VIPC010004"|"LINGUISTICA"|"18.4"
"VIPC010004"|"MEDICA"|"9.2"
"VIPC010004"|"ARCHITETTURA"|"5.5"
"VIPC010004"|"AGRARIO"|"3.1"
"VIPC010004"|"INSEGNAMENTO"|"1.8"
"VIPC02000P"|"INGEGNERIA"|"14.4"
"VIPC02000P"|"ECONOMICO-STATISTICA"|"6.9"
"VIPC02000P"|"SCIENTIFICA"|"2.5"
"VIPC02000P"|"POLITICO-SOCIALE"|"5"
"VIPC02000P"|"GEO-BIOLOGICA"|"3.8"
"VIPC02000P"|"CHIMICO-FARMACEUTICA"|"5"
"VIPC02000P"|"EDUCAZIONE FISICA"|"1.9"
"VIPC02000P"|"LETTERARIA"|"5.6"
"VIPC02000P"|"PSICOLOGICA"|"2.5"
"VIPC02000P"|"GIURIDICA"|"5.6"
"VIPC02000P"|"LINGUISTICA"|"16.3"
"VIPC02000P"|"MEDICA"|"14.4"
"VIPC02000P"|"ARCHITETTURA"|"5"
"VIPC02000P"|"AGRARIO"|"6.9"
"VIPC02000P"|"INSEGNAMENTO"|"4.4"
"VIPC04000X"|"INGEGNERIA"|"9.2"
"VIPC04000X"|"ECONOMICO-STATISTICA"|"8.6"
"VIPC04000X"|"SCIENTIFICA"|"2.9"
"VIPC04000X"|"POLITICO-SOCIALE"|"10.3"
"VIPC04000X"|"GEO-BIOLOGICA"|"2.9"
"VIPC04000X"|"CHIMICO-FARMACEUTICA"|"5.2"
"VIPC04000X"|"EDUCAZIONE FISICA"|".9"
"VIPC04000X"|"LETTERARIA"|"11.5"
"VIPC04000X"|"PSICOLOGICA"|"5.2"
"VIPC04000X"|"GIURIDICA"|"9.2"
"VIPC04000X"|"LINGUISTICA"|"12.9"
"VIPC04000X"|"MEDICA"|"11.5"
"VIPC04000X"|"ARCHITETTURA"|"1.7"
"VIPC04000X"|"AGRARIO"|"3.4"
"VIPC04000X"|"INSEGNAMENTO"|"4.9"
"VIPC05000E"|"INGEGNERIA"|"3.2"
"VIPC05000E"|"ECONOMICO-STATISTICA"|"13.8"
"VIPC05000E"|"SCIENTIFICA"|"4.3"
"VIPC05000E"|"POLITICO-SOCIALE"|"4.3"
"VIPC05000E"|"GEO-BIOLOGICA"|"6.4"
"VIPC05000E"|"CHIMICO-FARMACEUTICA"|"2.1"
"VIPC05000E"|"LETTERARIA"|"6.4"
"VIPC05000E"|"PSICOLOGICA"|"1.1"
"VIPC05000E"|"GIURIDICA"|"11.7"
"VIPC05000E"|"LINGUISTICA"|"33"
"VIPC05000E"|"MEDICA"|"7.4"
"VIPC05000E"|"ARCHITETTURA"|"1.1"
"VIPC05000E"|"AGRARIO"|"2.1"
"VIPC05000E"|"INSEGNAMENTO"|"3.2"
"VIPM009015"|"INGEGNERIA"|"1.7"
"VIPM009015"|"ECONOMICO-STATISTICA"|"1.7"
"VIPM009015"|"SCIENTIFICA"|"3.3"
"VIPM009015"|"POLITICO-SOCIALE"|"18.3"
"VIPM009015"|"GEO-BIOLOGICA"|"1.7"
"VIPM009015"|"EDUCAZIONE FISICA"|"1.7"
"VIPM009015"|"LETTERARIA"|"6.7"
"VIPM009015"|"PSICOLOGICA"|"6.7"
"VIPM009015"|"GIURIDICA"|"6.7"
"VIPM009015"|"LINGUISTICA"|"8.3"
"VIPM009015"|"MEDICA"|"10"
"VIPM009015"|"AGRARIO"|"8.3"
"VIPM009015"|"INSEGNAMENTO"|"25"
"VIPM010008"|"INGEGNERIA"|"7.3"
"VIPM010008"|"ECONOMICO-STATISTICA"|"7.3"
"VIPM010008"|"SCIENTIFICA"|"1.8"
"VIPM010008"|"POLITICO-SOCIALE"|"12.7"
"VIPM010008"|"GEO-BIOLOGICA"|"1.4"
"VIPM010008"|"CHIMICO-FARMACEUTICA"|"2.3"
"VIPM010008"|"EDUCAZIONE FISICA"|"1.8"
"VIPM010008"|"LETTERARIA"|"6.4"
"VIPM010008"|"PSICOLOGICA"|"5.5"
"VIPM010008"|"GIURIDICA"|"5.5"
"VIPM010008"|"LINGUISTICA"|"17.3"
"VIPM010008"|"MEDICA"|"10.9"
"VIPM010008"|"ARCHITETTURA"|".9"
"VIPM010008"|"AGRARIO"|"3.2"
"VIPM010008"|"INSEGNAMENTO"|"15.9"
"VIPS002019"|"INGEGNERIA"|"22.2"
"VIPS002019"|"ECONOMICO-STATISTICA"|"7.4"
"VIPS002019"|"SCIENTIFICA"|"5.6"
"VIPS002019"|"POLITICO-SOCIALE"|"2.8"
"VIPS002019"|"GEO-BIOLOGICA"|"4.6"
"VIPS002019"|"CHIMICO-FARMACEUTICA"|"2.8"
"VIPS002019"|"EDUCAZIONE FISICA"|".9"
"VIPS002019"|"LETTERARIA"|"3.7"
"VIPS002019"|"PSICOLOGICA"|"4.6"
"VIPS002019"|"GIURIDICA"|"7.4"
"VIPS002019"|"LINGUISTICA"|"20.4"
"VIPS002019"|"MEDICA"|"9.3"
"VIPS002019"|"ARCHITETTURA"|"2.8"
"VIPS002019"|"AGRARIO"|"4.6"
"VIPS002019"|"INSEGNAMENTO"|".9"
"VIPS004011"|"INGEGNERIA"|"13.8"
"VIPS004011"|"ECONOMICO-STATISTICA"|"15.4"
"VIPS004011"|"SCIENTIFICA"|"6.2"
"VIPS004011"|"POLITICO-SOCIALE"|"3.1"
"VIPS004011"|"GEO-BIOLOGICA"|"1.5"
"VIPS004011"|"CHIMICO-FARMACEUTICA"|"4.6"
"VIPS004011"|"LETTERARIA"|"1.5"
"VIPS004011"|"PSICOLOGICA"|"1.5"
"VIPS004011"|"GIURIDICA"|"15.4"
"VIPS004011"|"LINGUISTICA"|"18.5"
"VIPS004011"|"MEDICA"|"4.6"
"VIPS004011"|"ARCHITETTURA"|"4.6"
"VIPS004011"|"AGRARIO"|"4.6"
"VIPS004011"|"INSEGNAMENTO"|"4.6"
"VIPS00601L"|"INGEGNERIA"|"21.2"
"VIPS00601L"|"ECONOMICO-STATISTICA"|"12.1"
"VIPS00601L"|"SCIENTIFICA"|"3"
"VIPS00601L"|"POLITICO-SOCIALE"|"3"
"VIPS00601L"|"GEO-BIOLOGICA"|"12.1"
"VIPS00601L"|"EDUCAZIONE FISICA"|"3"
"VIPS00601L"|"LETTERARIA"|"3"
"VIPS00601L"|"GIURIDICA"|"12.1"
"VIPS00601L"|"LINGUISTICA"|"6.1"
"VIPS00601L"|"MEDICA"|"9.1"
"VIPS00601L"|"ARCHITETTURA"|"3"
"VIPS00601L"|"AGRARIO"|"12.1"
"VIPS010007"|"INGEGNERIA"|"22.4"
"VIPS010007"|"ECONOMICO-STATISTICA"|"14.3"
"VIPS010007"|"SCIENTIFICA"|"6.8"
"VIPS010007"|"POLITICO-SOCIALE"|"1.9"
"VIPS010007"|"GEO-BIOLOGICA"|"3.7"
"VIPS010007"|"CHIMICO-FARMACEUTICA"|"7.5"
"VIPS010007"|"EDUCAZIONE FISICA"|"2.5"
"VIPS010007"|"LETTERARIA"|"1.9"
"VIPS010007"|"PSICOLOGICA"|"1.9"
"VIPS010007"|"GIURIDICA"|"4.3"
"VIPS010007"|"LINGUISTICA"|"3.1"
"VIPS010007"|"MEDICA"|"17.4"
"VIPS010007"|"ARCHITETTURA"|"1.9"
"VIPS010007"|"AGRARIO"|"6.8"
"VIPS010007"|"INSEGNAMENTO"|"3.7"
"VIPS02000T"|"INGEGNERIA"|"19.5"
"VIPS02000T"|"ECONOMICO-STATISTICA"|"14.9"
"VIPS02000T"|"SCIENTIFICA"|"5.7"
"VIPS02000T"|"POLITICO-SOCIALE"|"5.7"
"VIPS02000T"|"GEO-BIOLOGICA"|"6.9"
"VIPS02000T"|"CHIMICO-FARMACEUTICA"|"9.2"
"VIPS02000T"|"EDUCAZIONE FISICA"|"2.3"
"VIPS02000T"|"LETTERARIA"|"4.6"
"VIPS02000T"|"PSICOLOGICA"|"2.3"
"VIPS02000T"|"GIURIDICA"|"8"
"VIPS02000T"|"LINGUISTICA"|"3.4"
"VIPS02000T"|"MEDICA"|"6.9"
"VIPS02000T"|"ARCHITETTURA"|"4.6"
"VIPS02000T"|"AGRARIO"|"4.6"
"VIPS02000T"|"INSEGNAMENTO"|"1.1"
"VIPS040003"|"INGEGNERIA"|"12.3"
"VIPS040003"|"ECONOMICO-STATISTICA"|"14.4"
"VIPS040003"|"SCIENTIFICA"|"8"
"VIPS040003"|"POLITICO-SOCIALE"|"2.1"
"VIPS040003"|"GEO-BIOLOGICA"|"8.6"
"VIPS040003"|"CHIMICO-FARMACEUTICA"|"7"
"VIPS040003"|"EDUCAZIONE FISICA"|"2.1"
"VIPS040003"|"LETTERARIA"|"3.2"
"VIPS040003"|"PSICOLOGICA"|"2.1"
"VIPS040003"|"GIURIDICA"|"4.8"
"VIPS040003"|"LINGUISTICA"|"5.9"
"VIPS040003"|"MEDICA"|"15.5"
"VIPS040003"|"ARCHITETTURA"|"3.7"
"VIPS040003"|"AGRARIO"|"7.5"
"VIPS040003"|"INSEGNAMENTO"|"2.7"
"VIPS05000N"|"INGEGNERIA"|"25.3"
"VIPS05000N"|"ECONOMICO-STATISTICA"|"11.6"
"VIPS05000N"|"SCIENTIFICA"|"3.2"
"VIPS05000N"|"POLITICO-SOCIALE"|"2"
"VIPS05000N"|"GEO-BIOLOGICA"|"8.4"
"VIPS05000N"|"CHIMICO-FARMACEUTICA"|"8"
"VIPS05000N"|"EDUCAZIONE FISICA"|".8"
"VIPS05000N"|"LETTERARIA"|"3.2"
"VIPS05000N"|"PSICOLOGICA"|"1.2"
"VIPS05000N"|"GIURIDICA"|"6"
"VIPS05000N"|"LINGUISTICA"|"5.6"
"VIPS05000N"|"MEDICA"|"13.7"
"VIPS05000N"|"ARCHITETTURA"|"6.4"
"VIPS05000N"|"AGRARIO"|"3.2"
"VIPS05000N"|"INSEGNAMENTO"|".8"
"VIPS05000N"|"DIFESA E SICUREZZA"|".4"
"VIRA014015"|"POLITICO-SOCIALE"|"7.7"
"VIRA014015"|"AGRARIO"|"84.6"
"VIRA014015"|"INSEGNAMENTO"|"7.7"
"VIRC007011"|"ECONOMICO-STATISTICA"|"50"
"VIRC007011"|"GIURIDICA"|"50"
"VIRC01601Q"|"ECONOMICO-STATISTICA"|"53.8"
"VIRC01601Q"|"POLITICO-SOCIALE"|"7.7"
"VIRC01601Q"|"LINGUISTICA"|"23.1"
"VIRC01601Q"|"AGRARIO"|"15.4"
"VIRC01701G"|"INGEGNERIA"|"3.6"
"VIRC01701G"|"ECONOMICO-STATISTICA"|"10.7"
"VIRC01701G"|"POLITICO-SOCIALE"|"25"
"VIRC01701G"|"LETTERARIA"|"7.1"
"VIRC01701G"|"PSICOLOGICA"|"3.6"
"VIRC01701G"|"GIURIDICA"|"3.6"
"VIRC01701G"|"LINGUISTICA"|"17.9"
"VIRC01701G"|"MEDICA"|"10.7"
"VIRC01701G"|"INSEGNAMENTO"|"17.9"
"VIRF018015"|"SCIENTIFICA"|"6.3"
"VIRF018015"|"POLITICO-SOCIALE"|"12.5"
"VIRF018015"|"LETTERARIA"|"6.3"
"VIRF018015"|"LINGUISTICA"|"6.3"
"VIRF018015"|"MEDICA"|"12.5"
"VIRF018015"|"INSEGNAMENTO"|"56.3"
"VIRH010001"|"ECONOMICO-STATISTICA"|"20"
"VIRH010001"|"POLITICO-SOCIALE"|"20"
"VIRH010001"|"MEDICA"|"10"
"VIRH010001"|"AGRARIO"|"50"
"VIRI00301A"|"INGEGNERIA"|"16.7"
"VIRI00301A"|"POLITICO-SOCIALE"|"16.7"
"VIRI00301A"|"MEDICA"|"25"
"VIRI00301A"|"AGRARIO"|"25"
"VIRI00301A"|"INSEGNAMENTO"|"16.7"
"VIRI00601T"|"INGEGNERIA"|"20"
"VIRI00601T"|"ECONOMICO-STATISTICA"|"20"
"VIRI00601T"|"PSICOLOGICA"|"20"
"VIRI00601T"|"AGRARIO"|"40"
"VIRI00701N"|"INGEGNERIA"|"50"
"VIRI00701N"|"GIURIDICA"|"50"
"VIRI011019"|"POLITICO-SOCIALE"|"33.3"
"VIRI011019"|"GIURIDICA"|"33.3"
"VIRI011019"|"LINGUISTICA"|"33.3"
"VIRI012015"|"INGEGNERIA"|"100"
"VIRI03000N"|"INGEGNERIA"|"12.5"
"VIRI03000N"|"ECONOMICO-STATISTICA"|"62.5"
"VIRI03000N"|"CHIMICO-FARMACEUTICA"|"12.5"
"VIRI03000N"|"PSICOLOGICA"|"12.5"
"VIRI03002Q"|"INGEGNERIA"|"12.5"
"VIRI03002Q"|"ECONOMICO-STATISTICA"|"50"
"VIRI03002Q"|"LETTERARIA"|"25"
"VIRI03002Q"|"AGRARIO"|"12.5"
"VIRI05000V"|"INGEGNERIA"|"20"
"VIRI05000V"|"SCIENTIFICA"|"10"
"VIRI05000V"|"MEDICA"|"20"
"VIRI05000V"|"AGRARIO"|"40"
"VIRI05000V"|"INSEGNAMENTO"|"10"
"VIRI070004"|"INGEGNERIA"|"20"
"VIRI070004"|"LETTERARIA"|"20"
"VIRI070004"|"GIURIDICA"|"20"
"VIRI070004"|"ARCHITETTURA"|"20"
"VIRI070004"|"AGRARIO"|"20"
"VIRI070015"|"INGEGNERIA"|"100"
"VISD020008"|"INGEGNERIA"|"5.3"
"VISD020008"|"LETTERARIA"|"26.3"
"VISD020008"|"LINGUISTICA"|"10.5"
"VISD020008"|"ARCHITETTURA"|"42.1"
"VISD020008"|"AGRARIO"|"5.3"
"VISD020008"|"INSEGNAMENTO"|"10.5"
"VISL00101A"|"INGEGNERIA"|"25"
"VISL00101A"|"LETTERARIA"|"50"
"VISL00101A"|"AGRARIO"|"25"
"VISL009011"|"SCIENTIFICA"|"8.3"
"VISL009011"|"POLITICO-SOCIALE"|"8.3"
"VISL009011"|"LETTERARIA"|"16.7"
"VISL009011"|"PSICOLOGICA"|"8.3"
"VISL009011"|"LINGUISTICA"|"16.7"
"VISL009011"|"ARCHITETTURA"|"41.7"
"VISL01301L"|"LETTERARIA"|"42.9"
"VISL01301L"|"LINGUISTICA"|"21.4"
"VISL01301L"|"ARCHITETTURA"|"28.6"
"VISL01301L"|"INSEGNAMENTO"|"7.1"
"VITA01000L"|"INGEGNERIA"|"6.4"
"VITA01000L"|"SCIENTIFICA"|"6.4"
"VITA01000L"|"POLITICO-SOCIALE"|"2.1"
"VITA01000L"|"GEO-BIOLOGICA"|"10.6"
"VITA01000L"|"CHIMICO-FARMACEUTICA"|"8.5"
"VITA01000L"|"LETTERARIA"|"2.1"
"VITA01000L"|"LINGUISTICA"|"6.4"
"VITA01000L"|"MEDICA"|"10.6"
"VITA01000L"|"ARCHITETTURA"|"2.1"
"VITA01000L"|"AGRARIO"|"44.7"
"VITD002015"|"INGEGNERIA"|"12.5"
"VITD002015"|"ECONOMICO-STATISTICA"|"62.5"
"VITD002015"|"GIURIDICA"|"25"
"VITD003011"|"ECONOMICO-STATISTICA"|"80"
"VITD003011"|"GIURIDICA"|"20"
"VITD00401R"|"INGEGNERIA"|"11.1"
"VITD00401R"|"ECONOMICO-STATISTICA"|"27.8"
"VITD00401R"|"SCIENTIFICA"|"5.6"
"VITD00401R"|"GEO-BIOLOGICA"|"5.6"
"VITD00401R"|"EDUCAZIONE FISICA"|"5.6"
"VITD00401R"|"LETTERARIA"|"11.1"
